ID	Text	Labels
facebook_corpus_msr_466025	Desh Badal raha hai , Aage nikal raha hai 🎉👏👍👌	(NAG,GEN,NCOM)
facebook_corpus_msr_400265	Tum huma maro hum tumha maray tum Pakistan ko destroy karna ki sochu gy hum tumhay destroy kara gy or ye chalta rahege end tak	(OAG,GEN,NCOM)
facebook_corpus_msr_496663	Raw ka commander Pakistan sae pkra ja rha hae.....arae bhai phlae apnae coups ko to full train Kr lo !!!	(NAG,NGEN,NCOM)
facebook_corpus_msr_437051	"Waah 
Sbhi ne bahut hi achi trike se apni baat rkhi 

Gohar Saab

Pankaj aggarwaal g

Asad Faarokhi g

Ameer Aazam khan saahab"	(OAG,GEN,NCOM)
facebook_corpus_msr_1731659	Bihar khore	(OAG,NGEN,NCOM)
facebook_corpus_msr_503480	क्या इससे पहले सभी गवर्नर नाकारा थे या  किसी गवर्नर ने पद नहीं छोड़ा तो उतना विधवा विलाप क्यों	(OAG,GEN,NCOM)
facebook_corpus_msr_2173972	apple market main sabse acha company hai issiliye kharida tha bc. Nokia ka android aane ke bad apple ko dustbin fekna hai mujhe.	(CAG,GEN,NCOM)
facebook_corpus_msr_411669	Ab sala koi Ni mar rha line me lag k.. bs ATM ki line me LG k mar ja re the BC... #shameonupeople	(CAG,NGEN,NCOM)
facebook_corpus_msr_399483	Nitesh patel agar 2020 tk nawaz sharif na aya tmhary pas for mercy to??  Deal krty han 😈	(NAG,NGEN,NCOM)
facebook_corpus_msr_386824	Pawer ka nasa bol rha h jisdin kurshi hati maa chodjayge sb modi bhagto aur modi kutta ka bi	(OAG,NGEN,COM)
facebook_corpus_msr_2111373	teko toh sabse pehle goli maarni chaiye ...RSS zindabad	(OAG,NGEN,NCOM)
facebook_corpus_msr_364421	Hahahahahaha nhi mano ge tum log bhai mar gya bo	(NAG,NGEN,NCOM)
facebook_corpus_msr_992057	नोटबंदी से यूपी बेहाल: कोई लाश लेकर एटीएम पहुंचा तो कहीं सदमे ने ली जान- Amarujala http://www.amarujala.com/photo-gallery/lucknow/effect-of-demonetisation-in-uttar-pradesh	(OAG,GEN,NCOM)
facebook_corpus_msr_334188	"हताश ना हो विश्वाश जी ...
ऐसे दौर तो bjp ने भी देखे हैं ...
साथ साथ लगे रहो ...
हताश तो congress को होना चाहिये ...
समझे ...आप को AAP को राष्ट्रीय पार्टी बनाना है,
बाहर भी निकालं ही होगा ...
केजरीवाल के बाहर जाने पर एतराज क्यों?
जब नोटबंदी के बाद देश को दूर्दशा में छोड PM 
16 दिन जापान चले गये तब क्या हुआ ??"	(CAG,GEN,NCOM)
facebook_corpus_msr_356468	"Desh k seniko ki shahadat KB tak...... Dharmo k Naam pe Nafrat mei Janta Ko Laga Diya ... Desh ka haal Bura h

Janta Ko kya pata kya ho Raha h"	(OAG,NGEN,NCOM)
facebook_corpus_msr_402609	Abe jaa jab...ketne sare netao nai scam kiya tab kyou nahi gaya UN.. Acha kaam karna nahi.. Jo acha kaam kar raha hai us ki liya adchan paida kar na. Yahi tumhara kaam hai.. Kab sudhro ga..	(NAG,NGEN,NCOM)
facebook_corpus_msr_367720	दोनो में कोई फर्क नजर नहीं आ रहा आज भी वही सब हो रहा है जो कल हो रहा था	(NAG,NGEN,NCOM)
facebook_corpus_msr_367446	modi ji aap ke desh or aaye din seniko per gola baari hu rahi hai ooska mooh toar jawab kyu nahi diya ja raha nahi tao 2019 ke elec aapper bhari perr jaayege	(NAG,NGEN,NCOM)
facebook_corpus_msr_394817	jai हिन्द बाबा  रामदेव जी ने सही कहा है कम से कम 100 पाकिस्तानी सैनिक को सर काटना होगा	(CAG,NGEN,NCOM)
facebook_corpus_msr_368227	Nimit Pahwa ......pehlejali tumhari.....cheapminister ke bare mai bola.......aur tum Jaise Chu****Sirf illogical hi bolte hai	(NAG,NGEN,NCOM)
facebook_corpus_msr_404080	Sunil kr ya apnee sister k xxx video banoo k lekha hay	(NAG,NGEN,NCOM)
facebook_corpus_msr_1947174	vote dene me kanjusi aur sarkar se itni ummide.	(NAG,GEN,COM)
facebook_corpus_msr_367581	Are j&k me to bjp ki sarkar hai....kashmir to shant tha...manmohan ji k tym me...kya kar dia modi ji ne....desh k jawan sukma baramula krishna ghati aur na jane kitne bahadur jawan....pichle 10 dino me hamne desh k veer jawan kho diye....aur ye sarkar sirf ninda karti rah gyi...nikammi govt...#bjp_hatao...#desh_bachao	(OAG,GEN,NCOM)
facebook_corpus_msr_350459	pahle desh ke andar to nayay ki baat puri kar le	(OAG,GEN,NCOM)
facebook_corpus_msr_2179974	Mehnat wale kaam hain yeh :D	(NAG,NGEN,NCOM)
facebook_corpus_msr_1411184	NDTV wale  khush huy	(CAG,NGEN,NCOM)
facebook_corpus_msr_221550	Arvind Kejriwal nanga hoke sadak pe aa ja bhai... tum sadak chhap ho, CM Kursi acchi nahi lagti... Keju ke chalte delhi wale kitna gaali sunte hai pata nahi..	(NAG,NGEN,NCOM)
facebook_corpus_msr_405762	Tum apni maa na chudwao hamse bahin ki chut teri randi ki aulaad	(NAG,NGEN,NCOM)
facebook_corpus_msr_387615	Modi ji Kya kar rhe hai aap ab aese marenge hamare jawan	(CAG,NGEN,NCOM)
facebook_corpus_msr_326333	tumhare country ka news channel ka facebook page nai hai kya jo yahan aya hai coment karne.	(NAG,NGEN,NCOM)
facebook_corpus_msr_606223	Mallick vai me apke sath hu aap to bare gyani ho bas itna bata do ki aap ki maa hai ya wo v aapko paida karke plastic k bag me dustbin me fak gai	(OAG,NGEN,NCOM)
facebook_corpus_msr_373575	Humre Hindustan ke like nhi hn ap jeselogo ne Hindustan ko barbad kar diya....	(OAG,NGEN,NCOM)
facebook_corpus_msr_1261689	to kon sa bhagwan hai suwar ki aaulad	(CAG,NGEN,NCOM)
facebook_corpus_msr_360412	Tabah kya pura pak uda do jisane hamare desh ka apman kiya sabase pahale use jan se maro jisane isis kp banaya us sale ko jinda mat sodo khatam kar do haramkhaj ko jai hind	(OAG,GEN,NCOM)
facebook_corpus_msr_350043	जब बचे हुए कुछ राज्य में कांग्रेस की सरकार को नेस्तनाबूत करती हुई है भारतीय जनता पार्टी की सरकार बन जाएगी तब 56 इंच का सीना दिखाएंगे	(OAG,GEN,NCOM)
facebook_corpus_msr_1646793	शुक्र है कि नक्सलियों ने जवानों को मारा है अगर भूल से भी किसी गाय को मारा होता तो गौ रक्षक दल वाले अबतक छत्तीसगढ़ से उनका नामोनिशान मिटा दिया होता…॥	(OAG,GEN,NCOM)
facebook_corpus_msr_365530	RSS bajarang  aur  gao rachak ko bhej do bordar PR Army ko wapas bula lo  sirf  desh mai hi gribo aur  ashaya log PR aatayacha krnge	(CAG,NGEN,COM)
facebook_corpus_msr_349691	"Mohm Ammar, darasal dosh aapka nahi hai balki dosh to  aapko bahkane aur bargalane walo ka hai. 
Modi ne 3 salo me kya kya kaam kiya shayad aapko sahi sahi jankari nahi hai.."	(OAG,NGEN,NCOM)
facebook_corpus_msr_747612	Amit bimari tu abhi itna bhi nahi ki meri aukat dekh khair FB PE mai kya bataun meri aukat kya hai per pata chal gya ki Teri aukat kitni hai...	(OAG,GEN,NCOM)
facebook_corpus_msr_1340774	"भारत-चीन हमारी नौकरियां ले रहे हैं, उन्हें वापस लाना होगा : डोनाल्‍ड ट्रंप
http://khabar.ndtv.com/news/world/india-china-taking-our-jobs-will-bring-them-back-says-donald-trump-1241057
#DonaldTrump"	(OAG,GEN,NCOM)
facebook_corpus_msr_337464	Dhobi ka kutta na ghar ka na ghaat ka 🤣	(OAG,NGEN,COM)
facebook_corpus_msr_710072	67-3 का खौफ अब तक है। 😂😂😂	(OAG,NGEN,NCOM)
facebook_corpus_msr_1723143	Jai kishan sir Sonu Nigham ko tameez ni kisi b mazhab k bare bat krne ki boht e atmeez insan ha ye .. ase ap azan ko bura kahe kal koi ap k bhajan ko bura kahe ap hurt ho ge or Kahawat ha k kisi k jothe Khuda ko bura na kaho k koi tmhare suche Khuda ko bura kahe... so Sonu zara zubaan smbhaal kr tm na to Hidu ho na e insan.. Tmhe to apna pata ni kaha rehte ho kisi ko kya sikhao ge ..sharab k nashe me gum rehne wale	(NAG,NGEN,NCOM)
facebook_corpus_msr_452254	Mera exam hai aur mein ye chutiyapa dekh raha hoo	(OAG,NGEN,COM)
facebook_corpus_msr_394985	"⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽
       ( बुध्दिजीवी - न - पढें )
मोदी जी -- अब मेहबूबा को, तीन ""तलाक"" देकर / कश्मीर का ""निकाह"" / भारतीय सेना से करवाओ / हमें पत्थरबाजों से, ""हलाला"" की / रस्म निभाना है /
⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽"	(NAG,NGEN,NCOM)
facebook_corpus_msr_332495	Iska to mms dekh liya ab pics kon dekhega iski	(NAG,NGEN,NCOM)
facebook_corpus_msr_386720	70 saal congress ne kam nahi kiya.  Matlb bjp ko bhi ab 70  sal k baad hi kosh sakte hain..... Bhai isme hamara kya dosh jab congress ne kuch nahiye lekin tum toh karo. Maine toh 2013 me pahli bar vote diya tha.	(CAG,GEN,NCOM)
facebook_corpus_msr_336690	56 इंच वालो से कुछ हो नही रहा है तो आतंकवादी देश पर आ गये	(NAG,GEN,NCOM)
facebook_corpus_msr_1731534	सत्‍ता का दुरुपयोग  kejriwal ka kaam Bai Doodh ke Dhoole.......	(OAG,GEN,NCOM)
facebook_corpus_msr_1906998	Mera desh badal raha hai	(NAG,NGEN,COM)
facebook_corpus_msr_382996	"Wo muslim to mere bhai hmmm...
Jo naksalwadi jawano ko mare wo tere bhai nahi haaan aur jo fir jo tere bhai abhi isi ke agent pakde gaye wo bhi tere bhai nahi...ok hum kuchh bhi bole to jhoot bola ok...
Pichhle 2 se 3 saal me desh ka kya haal ho raha hai kitne jawan mare jarahe hain desh ke andar kitni hindu muslim ke beech nafrat badha di gayi kya pahle nahi the desh me hindu muslim abhi naye naye aye hain...sab kuch jaan ke bhi ankho me patti bandh ke muh me tala laga hai tumhare aur kano me tel daal liya aur mai jhoot bola, kuchh to sharm karo. Agar sachche ho to insaf ki bat karo."	(NAG,NGEN,NCOM)
facebook_corpus_msr_1155211	बाढ़ प्रभावित बिहार में एनडीआरएफ की टीम ने एक बार फिर बोट पर एक गर्भवती महिला की सफलतापूर्वक डिलीवरी कराई.	(CAG,NGEN,NCOM)
facebook_corpus_msr_360497	post tabha kiya par kitne jawan mare pak ke ?	(OAG,NGEN,COM)
facebook_corpus_msr_1907047	Lavde aja tere jaiso ki bat mari mne bta dio jb ayga	(OAG,GEN,NCOM)
facebook_corpus_msr_899176	bayta yeh UP hai yahan kay log itnay samajhdar nahi ke jhut samajh aajaya yahan to sach bhi logon ko samajh nahi aata...	(NAG,NGEN,NCOM)
facebook_corpus_msr_917631	Upper house me enko bahumat he nahi adhaydesh hi layege	(OAG,NGEN,NCOM)
facebook_corpus_msr_1176735	Fenku 2	(NAG,NGEN,NCOM)
facebook_corpus_msr_383041	"Wo kutte Hamare jawano ko maar dete hai or hamari Sarkar Khali lambe chode bhashan dene me wayast Hai. Kab Tak chalega aisa Sahab Kab Tak Kyu Nahi dete mutod Jawab Kyu un yateem bachcho un bewa orto ke aansuo ki zara bhi qadr Hai Sahab to zara der kuch pal Ke liye Ek neta nahi deshbhakt ban jaiye or hamare jawano ko Puri ijazat di jaye Hamare jawan shaheed Nahi bahadur sipahi kahlayenge 
Jai hind Jai Bharat"	(OAG,GEN,NCOM)
facebook_corpus_msr_1226697	जो सब छुपाये बो सच सिर्फ ज़ी न्यूज़ दिखाय और जिसने भी आज का डीएनए प्रोग्राम देखा होगा उसने दलाल मीडिया का सच भी देख लिया होगा।।	(OAG,GEN,NCOM)
facebook_corpus_msr_403967	Aur thu karo un pakistani army ko uo kargil mai mare apne jawano ko apna bolne se bhi piche hat gaye.. fattu ...	(OAG,GEN,NCOM)
facebook_corpus_msr_399551	Khatam Kara Pakistan ko.Mita do nisan world map se Pakistan ka nam ko.	(NAG,NGEN,NCOM)
facebook_corpus_msr_410980	Fut dalo or raj karo. Nice try diggy. Bt ye wo wala india nahi hai ab. Teri ma soniya ko jakar bol dena.	(OAG,GEN,NCOM)
facebook_corpus_msr_956365	janta nai app log jada pareshan ho.i think.hahaha	(OAG,NGEN,COM)
facebook_corpus_msr_383230	Le dekh Tu bahut pic bhej raha hai suar bahenchod	(CAG,GEN,NCOM)
facebook_corpus_msr_337262	"जितने भी नेता  अफसर और जज हैं उन सब की औलादों को बॉर्डर पर भेज देना चाहिए ।
अगर ऐसा नहीं होता है तो सारे जवान और सैनिक अपने-अपने घर पर लौट कर आ जाए ।"	(NAG,NGEN,NCOM)
facebook_corpus_msr_364597	2012 से लेकर 2014 तक यानी 3 साल सिर्फ 174 सैनिक शहीद हुए और सिर्फ एक साल में  यानी 2015 ●2016 तक 237 जवान शहीद हुए येही 56 इंच सीना है	(OAG,NGEN,NCOM)
facebook_corpus_msr_365356	मिशन 200 , ,  बोकाचोदा पब्लिक , , श्मशान और कब्रिस्तान मुद्दा है हि ।	(NAG,GEN,NCOM)
facebook_corpus_msr_2260858	Nitish babu kiu moderchod mullo ko dara rahe ho ???Kuch to soch Liya karo.	(OAG,NGEN,NCOM)
facebook_corpus_msr_1246007	Anitaji aap kya bol rahe hai samaj nahi aata Modi government me only 2 two ministers hai Jo sahi kaam kar rahe hai ek Sushma swaraj aur ek Suresh prabhu ye do minister k bare me koi bhi galat nahi bol sakta sach me agar Modi ki Jagah sushmaji hoti (Pm) to aaj jo desh me ho raha hai aisa kuch nahi hota Sushma ji k pass atalbihari ki government thi Tab se anubhav (Experience) hai.	(OAG,NGEN,COM)
facebook_corpus_msr_710038	उत्तर प्रदेश का ई.वी.एम.घोटाला उजागर हो गया इस अब डर लग रहा होगा.	(OAG,GEN,NCOM)
facebook_corpus_msr_1435817	Jo tum samjho	(NAG,NGEN,NCOM)
facebook_corpus_msr_1521832	Jab cows ke liye Aadhar card aarahe hain toh woh bhi jaldi hi hoga.😂😂😂	(NAG,NGEN,NCOM)
facebook_corpus_msr_364637	Tv channel  ko do din ka breaking News mil gaya chaloa koi mantri kaya bolta hay, channel  balo c ka toh kamai hi kamai	(OAG,GEN,NCOM)
facebook_corpus_msr_2179521	Hattt	(OAG,GEN,NCOM)
facebook_corpus_msr_300536	"Kya general ke sath sub aacha ho reha hai..??? JIS din aarthik Aadhar per reservation milega...
Jati ka koi sawal hi nahi rehega."	(CAG,NGEN,COM)
facebook_corpus_msr_360339	"Hamesa ehi sunne ko ata hai ki India ne pak ko karara Jabab diya hai.
To pakistan horbar 1st time karega aur India horbar kya jabab hi dega naki 1st time kuch karega ?"	(CAG,NGEN,NCOM)
facebook_corpus_msr_382492	Modi sarkaar ki ak or badi kamyabi sarkar ne akhir pata laga liya ki katappa ne bhahubali ko kyou mara aaj Z news par raat 9:00 pm par DNA me bislesad diya jaye ga	(OAG,GEN,NCOM)
facebook_corpus_msr_332541	Jab baat BJP k kutton pe aye to delhi police widin a moment sabko pakad li..air jab delhi k common people pe musibat aati to Delhi police k kutte kiske order ka wait karte hain action lene k liye	(NAG,NGEN,NCOM)
facebook_corpus_msr_866601	समाजवादी पार्टी और कांग्रेस में गठबंधन हुआ,105 सीटों पर लड़ेगी कांग्रेस =+ जित पक्की है अगला सरकार अखिलेश यादव फिर से बनाएंगे क्योंकि जिस पार्टी को ३०% वोट मिल जाये समझो सरकार उसी की बनेगी  २२% सपा १२% कांग्रेस पार्टी का वोट % है।	(NAG,NGEN,NCOM)
facebook_corpus_msr_383150	Ab bhaiya bardast nhi ho rha ab to in gaddar saalo ko zinda jala Dena chahiye	(NAG,NGEN,NCOM)
facebook_corpus_msr_1362854	bakri ki aama kab tak khair manayegiii	(CAG,NGEN,NCOM)
facebook_corpus_msr_349808	Itne dino se congress kya kar rahi thi jab congress ke government me 12 jawano ka sir Katkar bangaladesh wale le Gaye the ye government to Pakistan ko uski bhasa me jabab v de rahi hi Pakistani congress party hi ye	(CAG,NGEN,NCOM)
facebook_corpus_msr_1907017	Muje lagtahey hey Hindu or Muslim vitar danga vadkane chate hey	(OAG,GEN,NCOM)
facebook_corpus_msr_2179371	Baap tha karenge ek din	(OAG,GEN,NCOM)
facebook_corpus_msr_395257	Abe faltu aadmi..  Ja kar Pakistaniyo ki America Ohhh Ab China apne Naye Naye aaba ke Mut Pine Se Boko Warna..  Aane wali nasle Ab Chinese hogi tumhari...  Bikau..  2paise ke Pakistaniyo	(OAG,GEN,NCOM)
facebook_corpus_msr_1226736	जिनका सांसद इतना झूठ  बोलता हो उस पर तो देशद्रोह का मुकदमा चलना चाहिए	(OAG,NGEN,NCOM)
facebook_corpus_msr_1588057	Pure world ki cricket bcci chala rahi he...India k bina kon dekhega tumhari matches...	(NAG,NGEN,NCOM)
facebook_corpus_msr_385639	"अल्लाह ताल्लाह के फजल से
पाकिस्तानी जेल में सज़ा काट रहे
आतंकी जकी-उर-रहमान-लखवी
की पत्नी पेट से है !😉

अल्लाह बडा हलालु है 😂"	(OAG,GEN,NCOM)
facebook_corpus_msr_374173	woh madrchod hoge nhi woh hai. apko shaak hoga. hmko nhi hai. jai hind.😑😑	(CAG,GEN,NCOM)
facebook_corpus_msr_350064	Jab dikhayenge tab kuch madrchod saboot mangkr army ko sharmsar krte hai manobal girate hai	(OAG,GEN,NCOM)
facebook_corpus_msr_656127	Bharat Mai Shakti Dey jaise log hamare desh ko ganda Kar rahe hain bhaiyon ise Nepal bhej do Abe sale Puri world Mai Muslim countries 60 hai par India to ek hi hai kaun kidher ghusa Hai ye sab jante Hai samjhe Bhai phir bhi sharm nhi  ati to kyun jate ho tum sab gulf countries job ke liye kyun nhi India mai hi marwate ho	(OAG,GEN,NCOM)
facebook_corpus_msr_387425	"Desh chaokidari kar rahe ho is tarah to Pakistan hame aankh dikhata rahega sab ne aapko chuna apne sirf ninda ki
Wo hum karahe hain"	(NAG,NGEN,NCOM)
facebook_corpus_msr_359962	Bharat ne pakistan ke post barbad kiye na.esliye  kuch logo ko aacha nhi lag rha hai.es se ek bat sabit ho gai.khate to bharat ka hai.desh bhakti pakistan ke liye dikhate hai.aaj ek bat to saf ho gai aaj bharat pakistan mai ladai ho jaye to kam chans hai ki ye log bharat ke sath denge.kiuki bharat ne pakistan ke do post uda diye en logo ko achha nhi lag rha.en javano ke bare mai kuch kahna chahiye tha lekin aisa kuch nhi.aisa lagta hai bharat ke nagrik nhi pakistan ke nagrik hai.	(NAG,NGEN,NCOM)
facebook_corpus_msr_1476564	"JI .... DESH KE LOG ... 2019 ELECTION MEIN ... ""KARARA JAWAB"" DENEY WALEY HAI DELHI KI TARAH ... TAIYAAR REHNA ....."	(NAG,NGEN,NCOM)
facebook_corpus_msr_430921	Raj Kumar shuru ke 5 second dekh hod aise ginta hai	(OAG,NGEN,COM)
facebook_corpus_msr_360292	Koi dekha nahi sirf media janti hai bjp wala sab jhoote boltey hai	(OAG,NGEN,COM)
facebook_corpus_msr_364845	lekin kab  ja sare worat bidhwa ho jayega tab	(NAG,NGEN,NCOM)
facebook_corpus_msr_393984	O kuty partap Singh kash tum mery samny hoty tum dekhty mai tera kya hal krta begherat tum Allah ko galiyan dety ho.....	(OAG,GEN,NCOM)
facebook_corpus_msr_359255	Tu bhi kya bika hua h jo khal batkar bjp khilaf bakbas kar rha h	(CAG,NGEN,NCOM)
facebook_corpus_msr_386805	Ye statement digvijay singh pat fit baithati h baki to bechare masoom h	(CAG,NGEN,NCOM)
facebook_corpus_msr_866589	यूपी विधानसभा चुनाव के लिए समाजवादी पार्टी और कांग्रेस में गठबंधन हो गया है. गठबंधन के बा कांग्रेस के खाते में 105 सीटें आई हैं. लखनऊ में दोनों ही पार्टी के नेताओं ने इसकी घोषणा की.	(NAG,NGEN,NCOM)
facebook_corpus_msr_444442	हम आपके साथ है देश का उन्नति हो चोर कांग्रिस का ख़तना हो	(NAG,NGEN,NCOM)
facebook_corpus_msr_300698	Naksalwad ko rokna garuri hai	(OAG,GEN,NCOM)
facebook_corpus_msr_395268	Lol cricket Jeet Nhe pate war jitege yeh Nitish Garg	(CAG,NGEN,NCOM)
facebook_corpus_msr_2082605	#AndhBhakt - Modi Modi Modi Modi ............	(CAG,NGEN,NCOM)
facebook_corpus_msr_1389100	Delhi ko barshati pani se to mukti dilaieye.	(OAG,GEN,NCOM)
facebook_corpus_msr_2179831	Mast 😀	(CAG,GEN,NCOM)
facebook_corpus_msr_367691	Kyu note bandi se to aatankwad khatam ho Gaya tha bol rahe the bhadwe bhakt aur hamare 56 inch wale	(OAG,GEN,NCOM)
facebook_corpus_msr_356010	"कंटपा ने बाहुबली को क्यो मारा ये तो आप को पता चल जाएगा , लेकिन नोटबंदी से क्या लाभ हुआ , ये हास्यपद और गोपनीय ही रहेगा ! मीडिया के पिछले जुमलो का स्मरण करिए , ये देखिये नक्सलियों की नोटबंदी से  कमर टूटी , नोट बर्बाद हो गए , पाकिस्तान को मुह की पड़ी , आंतकवादी की कमी , इससे तो ज्यादा हास्यपद मीडिया दाऊद इब्राहिम की नोटबंदी से कमर टूटने , दहसत मे होने की ख़बर देता है ! 

सवालों से घिरा पिंजरा है , पंछी फ़ुर्र है !"	(OAG,GEN,NCOM)
facebook_corpus_msr_710120	फीर भी हार हो जाए तो फीर समझो की दील्ली वाले चक्कर में आने वाले नही ।	(OAG,GEN,NCOM)
facebook_corpus_msr_356922	Randwah hai srkar apna bita ko kurban kon srkar krta hai boliy apni deysh me kitna netahji ka larka hai fogih me boliy	(OAG,GEN,NCOM)
facebook_corpus_msr_337350	अबे भाई जब तेरे बस की कुछ है ही नहीं तो क्यू बिच में अपनी तांग अड़ा रहा है| चुप चाप बैठ के कविता लिख ना...	(NAG,GEN,NCOM)
facebook_corpus_msr_404540	Jitni pure pakistan ki abadi hai usse juda hamare up mai abadi hai.. aur tum jaiso ke lie hamare yaha ke muslim bhai hi kafi hai.. aur tum dhoke se hamla karne wale log .. samne to to gan fatti hai tunhari.. jaa jakar youtube par border dekho.. apni aukad pata lag jayegi..	(NAG,NGEN,NCOM)
facebook_corpus_msr_233996	Kuch nahi ho sakta is desh ka jaha naksali ke hath me banduk kashmiriyo ke hath me padhar aur sena ka hath bandh diya jata hai...	(OAG,NGEN,NCOM)
facebook_corpus_msr_956308	naji.congresmukt we wont.akrosh khatam karo .din pure hue apk.hahaha	(NAG,NGEN,COM)
facebook_corpus_msr_2082620	Abe pahle bank me pata krlo ki kitna paisa nikalne ke baad charges hai	(CAG,GEN,NCOM)
facebook_corpus_msr_387087	ye sala muh se to suvr ki olad lg rha h	(OAG,GEN,NCOM)
facebook_corpus_msr_346595	"Khans ko naya bap mubarak ho😂😂
Ab ispe v kai mulle comment krenge pakka jalegi dekh ke 😂😂"	(NAG,NGEN,COM)
facebook_corpus_msr_401378	Qamar bajway sab ne kaha hay hmaray Armi cheif ne k ...hum ne koi bhi india k fuji ka sr aLag nahi kiya .. or na hi koi or bay hurmti ki hay	(NAG,NGEN,NCOM)
facebook_corpus_msr_1805639	Feku Hazare.....	(OAG,GEN,NCOM)
facebook_corpus_msr_404081	Sunil kr ap ke sister k saat xxx video ma nay bani hay	(NAG,NGEN,NCOM)
facebook_corpus_msr_359838	70 year me kya diya aap ki amma soniya ne	(OAG,NGEN,COM)
facebook_corpus_msr_382833	"4 -माल के बदले बलात्कार   ""रसूल ने कहा कि जो भी माले गनीमत मिले ,उस पर तुम्हारा अधिकार होगा .चाहे वह खाने का सामान हो या कुछ और .अगर कुछ नहीं मिले तो दुश्मनों कीऔरतों से बलात्कार करो ,औए दुश्मन को परास्त करो .बुखारी -जिल्द 7 किताब 65 हदीस 286 .  (नोट -इसी हदीस के अनुसार बंगलादेश के युद्ध में पाकिस्तानी सेना ने बलात्कार किया था )   5 -बलात्कार का आदेश '   ""सैदुल खुदरी ने कहा कि रसूल ने अपने लोगों (जिहादियों )से कहा ,जाओ मुशरिकों पर हमला करो .और उनकी जितनी औरतें मिलें पकड़ लो ,और उनसे बलात्कार करो .इस से मुशरिकों के हौसले पस्त हो जायेंगे .बुखारी -जिल्द 3 किताब 34 हदीस 432   6 -माँ बेटी से एक साथ बलात्कार   ""आयशा ने कहा कि .रसूल अपने लोगों के साथ मिलकर पकड़ी गई औरतों से सामूहिक बलात्कार करते थे .और उन औरतीं के साथ क्रूरता का व्यवहार करते थे .बुहारी -जिल्द 7 किताब 62 हदीस 67   ""सैदुल खुदरी ने कहा कि रसूल ने 61 औरतों से बलात्कार किया था .जिसमे सभी शामिल थे .औरतों में कई ऎसी थीं जो माँ और बेटी थीं हमने माँ के सामने बेटी से औए बेटी के सामने माँ से बलात्कार किया .मुस्लिम -किताब 8 हदीस 3371 और बुखारी -जिल्द 4 किताब 52 हदीस 288   7 -बलात्कार में जल्दी नहीं करो   ""अ ने कहा कि रसूल ने कहा कि ,पकड़ी गयी औरतो से बलात्कार में जल्दी नहीं करो .और बलात्कार ने जितना लगे पूरा समय लगाओ ""  बुखारी -जिल्द 2 किताब 23 हदीस 446 .  अब जो लोग मुसलमानों और मुहम्मद को चरित्रवान और सज्जन बताने का दवा करते हैं ,वे एक बार फिर से विचार करे, इस्लाम में अच्छाई खोजना मल-मूत्र में सुगंध खोजने कि तरह है .आप एक बार मुस्लिम ब्लोगरो द्वारा इस्लाम और मुहम्मद के बारे में लिखी हुई झूठी बातों को पढ़िए फिर दिए तथ्यों पर विचार करके फैसला कीजिये अधिक जानकारी के लिए यह अंगेजी ब्लॉग देखें  http://nakedmuhammad.blogspot.com/"	(NAG,NGEN,NCOM)
facebook_corpus_msr_404162	Qamar beta mirch k goley direct tere gaand k andar	(CAG,NGEN,NCOM)
facebook_corpus_msr_386771	Yeh bhi bade netao ki list me aana cahta hai aajkal ke bade neta apne kaam se bade ni bante apni zuban se bade ban jate hain .	(NAG,GEN,NCOM)
facebook_corpus_msr_444112	Sara deswasiyon ko gulam banane ka try mat karo modi ji ab janta samajh raha hai jo tum sab janta ke man me baithana chah rahe ho despremi mani.....	(OAG,NGEN,NCOM)
facebook_corpus_msr_300677	"दोस्तों मै आपको एक *Digital Smart Work* की जानकारी देना चाहता हूँ, जिसे बिल्कुल मुफ्त में कोई भी अपने मोबाईल से करके बडे़ आसानी से हर महिना 10,000 से 50,000 रूपया या इससे भी ज्यादा कमा सकते हैं
क्या आैर कैसे करना है:-
1) आपको अपने मोबाईल के *Play Store* से *Champcash money free* एप्स Download करना है.
2) उसमे अपनी जानकारी भरनी है. उसके बाद Sponser/refer ID मांगेगा वहा *12584116* डालना है *Verify* करें
3) अब आपके सामने एक Chalange आयेगा उसको पूरा करना है !
इतना करने पर आपको *1$ =62 rs* मिल जायेगा."	(NAG,NGEN,NCOM)
facebook_corpus_msr_2179689	Dekha kya tune	(OAG,GEN,NCOM)
facebook_corpus_msr_407211	Bhai,gadha jab critic banta hai,to Kuch aesha hi hota hai	(OAG,GEN,NCOM)
facebook_corpus_msr_332596	Q ke bjp awam ko sata rahi hai isliye hosakta hai awam ka gussa ho ...... Delhi police to aap hi ki sarkar ke under hai	(CAG,NGEN,NCOM)
facebook_corpus_msr_857688	"बजट.पेश.करो..कोही.फैमीली.ड्रामा.पेश
करो.कोही..दलीत.के.घरजाकर.फुकट.का
खाना.खाने.का.नौटकी.करे.इनसब.के
बादं.भी.बहुजन.समाज.पार्टि.की.सरकार
आने.वाली.है..350.सिट.लेकर.."	(NAG,GEN,NCOM)
facebook_corpus_msr_394602	tumhare yahan terrorism aur fake capabilities ke ilava kuch nhi faalta	(NAG,NGEN,NCOM)
facebook_corpus_msr_406894	Bahut khub gayatri ko jamanat dene wale ko HC ne suspend kar diya aur jamanat lene wale cycle sawar ko UP ki janta ne suspend kar diya.	(OAG,GEN,NCOM)
