ID	Text	Labels	words	sents	numbers	unknowns	punctuation	year	Gender
1278697175	rt @kamalinsan07: #msg3successfulweeks rang barse rang barse darbar pitag tere rang barse @gurmeetramrahim	(NAG,NGEN,NCOM)	10	1	0	0	1	0	NGEN
1278707052	#fnind #focusbudget bajata mem siyasi samikarana sadhane ki koza‍iza, bihara, pa. bamgala ko vizesa madada #superbudget #unionbudget2015 http://t.co/lfjk8ci98e	(CAG,NGEN,NCOM)	14	2	0	1	3	0	NGEN
1278697211	ba's aise pak ball khato raho .jai ho india #indvspak	(NAG,NGEN,NCOM)	9	2	0	0	1	0	NGEN
1278706418	rt @sushmasevta: #msg3successfulweeks har pase shah satnam shah mastan da danka bhaj riha h 😊😊😊	(NAG,NGEN,NCOM)	12	1	0	3	1	0	NGEN
C579.537	Nehru kutta is kutte Ko Main Apne Desh Ka Pehla Pradhan Mantri Nahin Mata	(OAG,NGEN,NCOM)	14	1	0	0	0	0	NGEN
C575.776.1	बकवास वीडियो है	(OAG,NGEN,NCOM)	6	1	0	5	0	0	NGEN
1244874624560590849	@PTI_News How you will Control #MuslimVirus???	(OAG,NGEN,COM)	4	1	0	0	1	0	NGEN
1278687069	maharastra sarakara ne sabake samane anukaraniya udaharana prastuta kiya hai..... mukhyamamtri phadanavisa ji ko dhero badhaiya....!!!!!!! #beefban	(NAG,NGEN,NCOM)	16	2	0	0	3	0	NGEN
1278686009	mungfali ki bikri band honi chahiye, log kha ke bahut vayu-pradushan failate hain!!! #railbudget2015	(NAG,NGEN,NCOM)	13	2	0	0	2	0	NGEN
C577.122	"Aaj ladkiyon ko aajadi chahiye ladko jaise nange ho kr ghumne ki pr kya ladke
nange hokar ghumte h"	(OAG,GEN,NCOM)	19	1	0	0	0	0	GEN
C579.298	घटीया	(OAG,NGEN,NCOM)	2	1	0	2	0	0	NGEN
facebook_corpus_msr_671925	"
EK SHER JAB MARTA HAI TO ÇHŪ7
"	(OAG,NGEN,NCOM)	7	1	1	0	0	0	NGEN
1278696482	#indvspak aur yeh doosraa chaukaa saalo ko nangaa karkey bhaagaaaooooo #pakvsind #cwc15	(OAG,NGEN,NCOM)	9	1	0	0	0	0	NGEN
1246145377603997696	#संघी_मतलब_आतंकवादी #MuslimsSpreadingCorona  #MuslimVirus  #Kuran_is_Korona  #kuran  #kurandi  Fuck you all jamati ..  https://t.co/wglypsVdpV	(OAG,NGEN,COM)	4	3	0	0	2	0	NGEN
1245362347402649602	@PMOIndia @HMOIndia strict action taken #ArrestKejriwal #COVID19Pandemic #NIZAMUDDIN_DARGAH_CORONA_FACTORY #NizamuddinMarkaj #nizamuddinjehadists #MuslimVirus	(OAG,NGEN,COM)	3	1	0	0	0	0	NGEN
C579.585	What nonsense	(OAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
C24.1355	"jo ladkiya jhoot bol k ladko ko fasati hain. unka kisi din koi sach mai road
le kar rape kar dega. us din pata chalega ki mard ko bhi dard hota hai..  
sukar karo india mai ho. pakistan jaise country mai hoti to pata chlata ki jo
freedom ki baat kar k ladkiyan chilati hain vo freedom kya hota hai.  
or equality ladkiya tb dikahti hain jb unko maze karne hote hain.. moz masti
karni hoti hai.. .but jb baat kaam ki aati hai tb vo ladkiyan bn jati hain..
we are girls .. how could you do like that how could you say like that.. don't
you have manners , don't you have respect for a women . direct maa - bahan pe
jati hain. kyu? ladkiya kabhi puri baat nahi sunti kabhi nahi.. vo ek point ko
pakad k khud ko sahi sabit karne mai lag jati hai. fight karni ho ya fir pyar.  
or ek baat . hum ladkiyo ko kuch kahe to i'm a girl . jb usi ladki ko bole tum
ladko k jaisa behave kyu kar rahi ho to bs.. unka reply ( tumhe meri har chez
se problem hai. to kabhi nahi sudhar sakte. drinking alcohol , smoking , pub ,
club , huka, ye sb ladkiyan humare culture mai to nahi karti ladko ko bura
samjhti ho to han hain hum bure kyuki ye kaam ladke karte hain.  
kyu jati ho tum fir pub and all ? kyu dikhati ho apne aap ko boy?  
  
english nahi aati ladke ko girls ( kya yr faltu aadmi hai , illiterate hai
sala , or ukaat dekho iski himat dekho iski , humne to nahi bola aisa kisi
ladki ko , kyuki vo ladkiyan hain.. nazuk hain.. aise baat nahi karte ladkiyo
se. ladkiyan piche se ja rahi ho to ladka gaali bhi dheere se deta hai ,
ladkiya voice kabhi down nahi karti .  
girls kisi aise ladke se baat karte time jo thoda apne culture ko dekhta ho (
sach a loser yr. indian topical man. )  
  
abe tum log kya dusri country mai rahti ho? ghar pe ja k apne dad k samne apne
bf k baare mai baat karte hue ye bolti ho ki i wanna have sex ?  
  
ye sb dusri kuch countries mai hota hai.. tum bhi bolo aise .. agar nahi bol
sakti or dad kya sochenge dar lagta hai.. then i must say.. ki tumhare parents
bhi indian topical mai he aate hain..  
  
cricket - uk , english us- uk ,  
fashion - all western  
  
abe khud ki bhi koi aukaat hai ya nahi?  
most of the girls ye he sochti hain.. isliye unhe sharm aati hai ladko se baat
karne mai..  
to fir ye jo jhoote cases karti ho isme nahi aati?  
  
ye un choti soch vali ladkiyo k liye jinhe lagta hai ki vo kuch bhi kare vo
ladkiyan hain kar sakti hain..  
  
80% cases are fake to kis baat ki ladkiya ho tum?  
  
ek ladki ko barbaad karne mai ek ladke se zayada ek ladki ka hath hota hai.."	(OAG,GEN,NCOM)	487	64	0	0	84	0	GEN
C575.169	"Dekh lo Bharat ki Janta...yahi hai BJP k netao ki hakiqat...mata Mata karte ho
or Mata ki hi izzat kutte ho...puri BJP rapist hai Dala hai."	(OAG,NGEN,NCOM)	29	1	0	0	4	0	NGEN
C36.717	Toh kya kehta ho bhai aab Indian army maugo ki fauj banai?	(NAG,GEN,NCOM)	12	1	0	0	1	0	GEN
C4.2162	"Ye bdsk, din me teen-char baar puuchta hai,""kaam kar rehe ho ke nahin?""  
Ek baar nahin, teen char baar!"	(OAG,GEN,NCOM)	20	2	0	0	7	0	GEN
C8.4857	"a re bhai, koi iss behen ke mumein chamat marke mu band karo. fucking sense.
misuing the word feminist"	(OAG,GEN,NCOM)	19	3	0	0	3	0	GEN
1245665048766238721	#IslamicCoronaJehad  Jihad report February Attacks 125 Killed 630 Injured 610 Sucide blasts 5 Countries 26  #muslimvirus  https://t.co/oI7xV0YNg2	(OAG,NGEN,COM)	9	1	5	0	0	0	NGEN
1247025133803331584	What the Fuck ? Who this joker is ? @ArnabGoswamiRtv @ABPNews why you guys are quite ? @ArnabGoswamiRtv we expect a befitting reply from you to this joker please. #MuslimsSpreadingCorona #muslimvirus	(OAG,NGEN,NCOM)	23	5	0	0	4	0	NGEN
C579.782	Pure pariwar hi jalan krta h	(OAG,NGEN,COM)	6	1	0	0	0	0	NGEN
C579.104	Nehru is all-rounder.....	(CAG,NGEN,NCOM)	3	1	0	0	1	0	NGEN
1278707240	kitna bura kiyatha, kitna aarop lagaayatha, phir bi log aam admi koyi jithaya! e aam admi ka jeet, hamara jeet sabka jeeth #delhidecides	(CAG,NGEN,NCOM)	22	2	0	0	4	0	NGEN
C579.643.1	"Maha ghatia vdio hai kya RSS aurbj0 ne tumhe Kharid Liya hai yah sab tum jaise
neech aurfirwhueloghi karte hai kya tum vaha par thi us samay"	(OAG,NGEN,NCOM)	27	1	1	0	0	0	NGEN
C7.2529	librelas ki maaa kaa bhosdaaa	(OAG,GEN,NCOM)	5	1	0	0	0	0	GEN
C575.495	"Dam to hai nahi bhokte ho chup ho jate ho 
Kanoon ek nagrikta ek adhikar ek 
Jo karna hai oo to hone nahi de te tum log"	(OAG,NGEN,NCOM)	27	1	0	0	0	0	NGEN
1247453089398808576	ब्रेड के पैकेटों में थूक लगाता हुआ शख्स, सोशल मीडिया में वायरल हो रहा वीडियो।   #CoronaJihaad   #ShameOnLiberal   #ChineseVirus19   #MuslimVirus  https://t.co/idxF09OIi3	(NAG,NGEN,NCOM)	29	1	0	27	1	0	NGEN
1245739898214195204	Wise Man - Wise Words || His words are lesson to all of us !! #COVIDー19 #coronavirus #COVID #Corona #MuslimVirus #Nizamuddin #Trending    https://t.co/v8xkcHWN6W  https://t.co/5Px3juxkiN	(NAG,NGEN,NCOM)	12	2	0	0	4	0	NGEN
1252544227826778112	अब यही होगा #Jamati #MuslimVirus	(NAG,NGEN,NCOM)	4	1	0	3	0	0	NGEN
C579.671	Mahatma Gandhi kutta tha..	(OAG,NGEN,NCOM)	4	2	0	0	2	0	NGEN
1245683592006471681	"एक भी ""मौलवी"" फतवा'' जारी नहीं कर रहा,,  कि हम मोदी जी द्वारा जारी ""सहायता"" राशि नहीं कुबुल करेंगे !! ये इस्लाम मे हराम हैं,  असली हो तो ठुकरा के तो दिखा दो ?? 🤣😀👺👺.#कोरोना_वायरस #MuslimVirus @iFaridoon @annavetticad @zainabsikander"	(OAG,NGEN,COM)	48	4	0	50	11	0	NGEN
1278696095	aaj phorengay in sha allah! #cwc15 #pakvind #indvpak #cricket #pakvsind #indvspak #15kophorenge	(CAG,NGEN,NCOM)	5	2	0	0	1	0	NGEN
C575.468	Sahi bol rahe ho sir ap👏👏👏👏	(NAG,NGEN,NCOM)	6	1	0	4	0	0	NGEN
1246764366982082565	Such steps are required in order to protect the innocents from those D**k****s!  Shame on these mofu community.  #MuslimVirus #MuslimsSpreadingCorona	(OAG,NGEN,COM)	20	3	0	0	8	0	NGEN
C579.407.5	"@Mohsin Raja modi to hai hi sabse raddi. Kuch nhi kar paya puri GDP gir gyi.
Bs badi badi fekte hai wo"	(OAG,NGEN,NCOM)	21	3	0	0	2	0	NGEN
C7.1216	Tujhe aurat ne hi janm diya he naa??	(CAG,GEN,NCOM)	8	1	0	0	1	0	GEN
1254968712202944512	@shalabhmani These types say that they are suffering in India, since 2014😀😀, God save India from this type of Morons #coronavirus  #Muslims  #MuslimVirus	(OAG,NGEN,COM)	18	1	0	2	2	1	NGEN
facebook_corpus_msr_747619	"
Up ko insan nahi saitan chahiye aaj up ke logon ne sabit kar diya zahil hamesa zahil rahega esi liye all worlds me bola jata hai ek bihari 100 pe bhari
"	(OAG,NGEN,NCOM)	30	1	1	0	0	0	NGEN
C8.11423.2	"​@elva136 see, it is just my personal opinion , but it would be better if you
do not use the over-used words such as 'feminist', 'male entitlement', and
'toxic' when you argue against this movie(or the mentality that has become
this movie).  
  
  
the reason is that there is so much of bullshit that is attached with the
definition of these words, most of it coming from the privileged but dumb
american left and most of the issues that are raised using those words are
concerning only the educated financially independent upper middle class white
women. in india, where there are communities and citizens that have only
slowly started to understand that women are also human beings and not just
properties, we are eons and eons behind the west in the basic understanding of
human rights. so when you appropriate such academic words to the indian
context, there would be a huge distortion in the message you want to convey,
not to mention the meaning lost due to cultural differences. where in the west
their first world issue is to have the right to be topless in public, in india
the public have yet to acknowledge the basic right of a woman to choose what
she wants to wear.  
  
  
furthermore, these words have been parrotted within and without context so
often, that it could mean just about anything but basic right of a woman for
respect, dignity and freedom in the society, especially in a country like
india, where there are women that belong to a wide variety of economic
classes, not to mention segregations based on caste.  
  
  
what i have also observed is that the conservatives of india have also started
to appropriate the words and arguments of the western conservatives, like
'libtards', to nullify such criticisms as against kabir singh. which they
would do easily, because what they are basically nullifying is the dumb
arguments of american left appropriated by the indian liberals. the american
left liberals are nowhere near as rational or educated as indian liberals,
leftists and centrists, while the american conservatives are far more
progressive when compared to the indian conservatives( who are just a bunch of
undemocratic dumb savages).  
  
  
instead of directly using those words in the arguments, arguing using the
rationale behind those words, while keeping in mind the reality of how deep
such discriminations are etched in the fabric of our indian society, would do
more more good, i guess. not for the sake of winning the argument, nor in the
hope that these dumb idiots would understand it somehow. but for the rational
people who still has a flicker of humanity in them, to read such arguments and
spread the message."	(CAG,GEN,NCOM)	448	12	0	0	48	0	GEN
1245819684420751361	@blob_of_butter U_r grand grand father were converted to #MuslimVirus , this is the reason you don't have kagaz। Puchna , kese nada choda tha #मुस्लिम_मतलब_आतंकवादी	(OAG,NGEN,COM)	21	1	0	2	2	0	NGEN
C577.298	"वुरखे का पेरवी करने वाले librandu फटी jeans पर ज्ञान चोद रहे है ।  
Hypocrecy की भी सिमा होती है । 😂😂"	(OAG,NGEN,NCOM)	27	1	0	25	0	0	NGEN
C7.642.1	"Koi chutiya nahi hai use Apna idol manne k liye sach batau to ladkiyo ko lagta
hai k ladko Ko paas dimag hi Nahi hota  
Aur sach batau to ladkiya Hamesha kamine ladko se hi Pyar karti hai aur simple
and sober ladko chutiya Bol k dumb kar deti hai jhut lagta ho to apne k bf k
bare jaankari Lo koi masum Sharif Mila to Bolna Merko  
Vese to 4 more shots and veere Di wedding bhi ladkiyo dimag kharab kar rahi
hai ladkiya bhi isse inspiration le sakti hai"	(OAG,GEN,NCOM)	90	1	1	0	0	0	GEN
1278706517	95.7% seats won by @aamaadmiparty itani sitom mem to kisi gariba partiyom ki do sarakarem bana jati| #delhidecides #delhielections	(CAG,NGEN,NCOM)	15	1	0	0	1	0	NGEN
C579.670	"Sala Randy ka beta ye to apni maa ki bhi dalali krta hoga..harami or iska
Khandan hmara Bhala krega..to bhi public Ko dikhai nhi deta..or congree ke
rally me jate h are band kro inko vote Dena or inki rally Jana ..tab pta
chalega in Nich kutto Ko."	(OAG,GEN,NCOM)	51	9	0	0	9	0	GEN
1278696956	vaise kala kamgresa ko samajha mem a gaya hoga ki *lahara* kya hoti hai #aapsweep #delhidecides	(CAG,NGEN,NCOM)	14	1	0	0	2	0	NGEN
C577.206	"Sir jii vote lene bhi aap jeans wali ldkiyo k pas na aaiyega... Qki usme
sanskar nhi hain.. aapki bat kese man skte aapko vote dene k liye... 🤭 So sad
awwwww... 😧😂  
. [#elections](http://www.youtube.com/results?search_query=%23elections) #
Rippedjeans🤫🤫🤫"	(CAG,NGEN,NCOM)	32	5	0	6	11	0	NGEN
C575.519	Ram raj hataw rawan raj law	(CAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
1245894452939575296	So these are those 7 chutiy*s, who threw stones on medical servants...  #MuslimVirus  #COVIDIOTS	(OAG,NGEN,COM)	12	1	1	0	3	0	NGEN
1246026202059386881	"मनमोहन सिंह ने कहा था कि देश के संसाधनों पर पहला हक ""उनका"" है..  हो गया ना 70℅ Hospitals, Ventilators, beds पर कब्जा..!!  #मुस्लिम_मतलब_आतंकवादी   #MuslimVirus   #जय_श्री_राम 🙏🌹🚩🚩🚩  https://t.co/iSdy144WyQ"	(CAG,NGEN,COM)	28	6	1	27	9	0	NGEN
C577.158.1	😆🥰🥲🤭ab kya khe muh hi band kr diya bhae	(NAG,NGEN,NCOM)	9	1	0	4	0	0	NGEN
C575.516	Galat bat h beta.	(NAG,NGEN,NCOM)	4	1	0	0	1	0	NGEN
1278705964	@twitterindia ne himdi mem tremda calu kara die!aba koi bataye ki #aapsweep ko himdi mem kaise badala ke tremda kiya jaye! @aartic02 @aapforindia	(NAG,NGEN,NCOM)	20	3	0	0	2	0	NGEN
C575.434	Chup hoja	(OAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
1250465817839333381	People may say whatever they want about secularism, but the realty is that a lot of people in the Muslim community are in full swing to terrorize the country #Moradabad #MuslimVirus #Covid_19india	(OAG,NGEN,COM)	29	1	0	0	1	0	NGEN
1278697118	@sambitswaraj @chandan_sh @aapyogendra jaba vota samajhadari se diya hai to amkalana bhi samajhadari bhara hona cahie| 1/4 #aapsweep #delhidecides	(NAG,NGEN,NCOM)	13	1	1	0	1	0	NGEN
C579.130	Yashoda ben ko nehru se pyar hogaya hoga	(CAG,NGEN,NCOM)	8	1	0	0	0	0	NGEN
facebook_corpus_msr_1737091	Sabi log phle video deko...kumar vishwas ne as a indian ye video bnai h...and sadly koi bi news channel is video ko nhi dikha rha	(NAG,NGEN,NCOM)	27	1	0	0	2	0	NGEN
C7.2075.1	"He knows that's why he is making this video and you are watching it 😂😂😂  
And off course every boy will like his , girls like you always dislike this
,it is your feminism.😂😂😂😂😂"	(OAG,GEN,NCOM)	32	2	0	8	3	0	GEN
C579.312	Shameless lady. Make video about your father and mother history.	(OAG,NGEN,NCOM)	10	2	0	0	2	0	NGEN
1245360918990598145	@RahulGandhi @SoniaGandhi_FC  #CoronaJihaad #nijamuddin #MuslimVirus in par bhi kuch bol diya kariye hath dhokar #Hindutva ke piche pade rahte ho #janev_dhari_bramman	(OAG,NGEN,COM)	14	1	0	0	0	0	NGEN
1245401645770346501	#COVID19Pandemic #NizamuddinIdiots #TablighiJamatVirus #MuslimVirus  @sambitswaraj honesty channel Thank you @ZeeNews  https://t.co/Pa6cEowf4f	(NAG,NGEN,COM)	4	1	0	0	0	0	NGEN
C33.730	"Nii to kam tabahi machi thi india m... Jo bc aise laws paas kr rhe hoo... Iss
country ka kuch nii hone wala... Bc kiski inner consciousness usko aise kaam k
liye razi karegi... Really disgusting..."	(OAG,GEN,NCOM)	36	5	0	0	5	0	GEN
1250404643231981571	पहले बड़ा भाई मरा, और फिर सरताज। इलाके में #कोरोना के कोप पर डॉक्टरों की टीम पहुंची तो बवाल मच गया। जबर्दस्त पथराव। मुरादाबाद की घटना से फिर साबित है कि निरे जाहिल ही हैं ये। ये भी नहीं सोचा गया कि नुकसान है किसका? अनपढ़ों की वजह से कितना बुरा हाल हो रहा है, सोचिये। #MuslimVirus  https://t.co/BG1DPtn2ID	(OAG,NGEN,COM)	87	2	0	82	3	0	NGEN
C577.50.5	Ripd Jeans pe wo bhi bol rha h jo rape hote huye case pe bolta tak nhi h.	(OAG,NGEN,NCOM)	18	1	0	0	0	0	NGEN
C8.3029	"sala jo jo banda yaha pe ganda comment dala h ... sabki maa ****** h...
samjha... chutiya h tumlog sab.. haat"	(OAG,GEN,NCOM)	19	3	0	0	11	0	GEN
C579.428	"Yeh saalo ke poore pariwaar ne india ko barbaad kar rakha tha.. . God has sent
Modiji to save india... It remind me lord krishna dialogue ja jab is sansaar
me burai badta hai tab tab me janam leta hu....🙏🙏🙏 Gandhi ka photo haakar
currency me modiji ka photo hona chahiye"	(OAG,NGEN,NCOM)	50	5	0	3	5	0	NGEN
C579.215	"Bhagat Singh Chandrashekhar Rajguru Subhash Chandra Bose Agar Nahin Mare Jaate
to Aaj Hamara Desh alag ki pahchan Banti Koi Batwara Nahin Hota"	(CAG,NGEN,NCOM)	23	1	0	0	0	0	NGEN
C41.99	"why are they against modi and rss but not against evil islam? islam teaches
muslims to kill homsexuals but i am yet to see one lgbt group even saying a
word against evil islam. why this double standard? is it because they know
muslims are not tolerant and will kill them for saying such things? isn't that
enough for your gayturds and libturds to know, that modi and rss are still
tolerant?"	(OAG,GEN,NCOM)	72	5	0	0	6	0	GEN
1245258741051576320	While the Producer had completed the production work.  The Distributors [ #Muslims of #TablighiJamat ] is making sure that the distribution happens efficiently &amp; brings maximum returns with outstanding profit. #CoronaJihad #TablighiJamatVirus #MuslimVirus #VirusChines #COVID  https://t.co/pMQdY5XCXC	(CAG,NGEN,COM)	26	3	0	0	6	0	NGEN
1278706444	apa: tumane meri jhaड़u li deza sapha karane mem| maimne vapasa le li tumhe saफ़ karane mem|| #delhidecides	(CAG,NGEN,NCOM)	17	1	0	0	4	0	NGEN
1246378522563747842	@BabitaPhogat इसमें क्या गलत है बहन, सच्चाई ही तो बोली थी। इन 🐖🐖 को इनकी औकात दिखानी जरूरी है। #jamatkobankaro  #MuslimVirus  #जमाती_ज़ाहिलो	(OAG,NGEN,COM)	25	1	0	25	1	0	NGEN
C579.259	Gandu kahi h	(OAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
facebook_corpus_msr_584717	"
Zynga says wants to help developers create games - ZYNGA-GAMES:Zynga says wants to help developers create games http://ow.ly/1kTjD6
"	(NAG,NGEN,NCOM)	17	1	0	0	2	0	NGEN
C575.659	"Yese neta desh ko barbad nhi karege to kaya karege 
Jinke name 
Es party ko to yesa karna Aam bat hai"	(OAG,NGEN,NCOM)	21	1	0	0	0	0	NGEN
1245774209889886209	@rose_k01 Police bhi media ke samne sirf inko isolation ward ke pateints bol ke address kar rhi hai..  Police ko media ke samne bolna chahiye ki ye wahi Tablighi Jamaat ke musalmaan hain jinhone saare desh me bawasir kiya hua hai .. 😡 #MuslimVirus	(OAG,NGEN,COM)	40	5	0	1	4	0	NGEN
C579.638.3	@Sumit Singh Thakur nu8u89	(NAG,NGEN,NCOM)	4	1	2	0	0	0	NGEN
facebook_corpus_msr_1033739	"
Abhi thode mare he jiyada  maro
"	(OAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
C24.4152.2	"chup teri maa ka bhosda.tum jaise chut k pyaase laundo k karad hi itna kaand
hota hai.  
bhadve saale"	(OAG,GEN,NCOM)	19	2	0	0	1	0	GEN
C579.364	He is a 💩💩💩💩💩💩💩💩💩	(OAG,NGEN,NCOM)	3	1	0	9	0	0	NGEN
C575.392	सर आपकी हिम्मत को कोटी कोटि कोटि प्रणाम जय भिम जय भारत🇪🇺🇪🇺🙏	(NAG,NGEN,NCOM)	21	1	0	19	0	0	NGEN
1278696345	"2015 ka yeh budget . ""aam aadani"" . ko dhyan main rakhte hue banaya hai...... #superbudget #budget4mii #unionbudget2015"	(NAG,NGEN,NCOM)	12	3	0	0	5	1	NGEN
C577.209	"अभी सो कर उठा है क्या ऐसे समाचार क्या बोल रहा, मुझे लगता है तू नींद में है अभी
जा मुंह धो फिर कैमरे के सामने बैठ"	(OAG,NGEN,NCOM)	39	1	0	35	1	0	NGEN
facebook_corpus_msr_1805556	Yes he did	(NAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C10.1061	Arundhati Kutti Kammini Roy ouski naam hain.	(OAG,GEN,NCOM)	7	1	0	0	1	0	GEN
facebook_corpus_msr_1945524	babu picture banao, dhang ki, bkchodi karne ko rhn do	(OAG,NGEN,NCOM)	10	1	0	0	2	0	NGEN
facebook_corpus_msr_1737003	Look at this paid media. How these corrupt and paid media twists the news. If there would not have been video of Kumar Vishwas, people would have trusted the medias. Dr. Vishwas has generalised all the party and talked on Kashmir issue but this media just took the advaGeneral Non-threatening Aggressione of his speech and trying to divide the AAP party. In fact, condition of J&K got worsen due to these corrupt media. During Congress regime Condition of J&K was bad but now in BJP regime it has gone to worst.	(OAG,NGEN,NCOM)	93	6	0	0	10	0	NGEN
1245720674913705985	@BabitaPhogat When Suadi closed the doors of Makkah Madina. Nobody asked any question becoz they knew the consequences very well. But here in India, they want even the smallest mosque to remain open coz otherwise their religion will be in danger. What kind of faith is this?  #MuslimVirus	(OAG,NGEN,COM)	46	5	0	0	5	0	NGEN
C7.1493.1	"Sali randi tujhe saare kabir singh movie inspire hokr chode tab tujhe pta
chlga"	(OAG,GEN,NCOM)	14	1	0	0	0	0	GEN
1278696625	@gurmeetramrahim #blockbustermsg pitaji sab pe rehmat rakhna ji	(NAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
C7.2393	Bastard librandus	(OAG,GEN,NCOM)	2	1	0	0	0	0	GEN
1254615595540254722	@BDUTT Cause the Simple Folks don't know what the F**k is going on-WITH THIS CRAP : #HinduVirus or #MuslimVirus or #GobarVirus or #NamasteVirus or #VuhanLVirus or #VuhanSVirus. THEY JUST WANT FOOD ON THEIR PLATE FOR THEIR FAMILY AND TO SURVIVE THIS EXODUS SOMEHOW !! SCREW THE RICHFOLKS.	(OAG,NGEN,NCOM)	39	3	0	0	6	0	NGEN
C579.63	Bhagat singh jindabad ..	(NAG,NGEN,NCOM)	3	2	0	0	2	0	NGEN
C575.729	सर जी जय भीम अंधभक्त अभी भी इतना होने के बाद भक्ति में विलीन है	(OAG,NGEN,NCOM)	23	1	0	18	0	0	NGEN
C579.335	Aise bsdk logo ko hmm pujte h 🙄🙄🙄	(OAG,NGEN,NCOM)	7	1	0	3	0	0	NGEN
facebook_corpus_msr_813981	"
भ्रष्ट मोदी नोट बंदी मे ईक भी मंत्री कालेधन के लिये क्यो गिरफ्तार नही हुवे ... कोई नही मान सकता कि मंत्रीयो के पास काला धन नही था ......... सब साले तेरी सेटींग थी (कठोर कड़वा सत्य)
"	(OAG,NGEN,NCOM)	63	1	0	51	4	0	NGEN
C579.450	Fake....	(NAG,NGEN,NCOM)	1	1	0	0	1	0	NGEN
1278686407	rt @pawansh07: dilli mem bijepi ke samsada jyada aura vidhayaka kama ! #aapsweep	(NAG,NGEN,NCOM)	10	2	0	0	2	0	NGEN
C38.127.1	Acha, batiye, apka epic secret logic Jo aajtak Kisi Nahi Dekha.	(CAG,GEN,NCOM)	11	1	0	0	3	0	GEN
C36.301	"Army me haame jabardast jawanoo ki jarurt he taaki haam desh ko sheroo ki
faujj de hizzdo ki Sena nahi chahiye"	(OAG,GEN,NCOM)	21	1	0	0	0	0	GEN
C575.612	Itna risk na le.....ye log abhi satta ke nashe m chur h...	(OAG,NGEN,NCOM)	13	1	0	0	2	0	NGEN
1245806152740294662	इन हरामी मुल्लो ने पाकिस्तान को कोरोना के मामले में धूल चटाई #Corona #CoronavirusOutbreak #CoronavirusOutbreakindia #CoronaVirusUpdate #CoronaJihad #MuslimsSpreadingCorona #MuslimVirus #MulleNikkame_DelhiSarkaar_Dalaal #MullahJIHAD #ArrestKejariwal  https://t.co/d52CWAAvsv	(OAG,NGEN,COM)	24	1	0	21	0	0	NGEN
C577.156	"चलो कम से कम हिम्मत तो दिखाई रावत जी ने पाश्चात्य समाज के भद्दे पहनावे पर। जो
भारतवर्ष के ओजस्वी, पराक्रमी युवाओ को धीरे-धीरे दल दल में धकेल रहा है ।"	(CAG,NGEN,NCOM)	53	1	0	43	2	0	NGEN
1245276517459869696	तबलीगी जमात के मौलाना साद का ऑडियो वाइरल है. मौलाना बोल रहा है -  “ये मौक़ा इसका नहीं है कि डॉक्टरों की बातों में आ कर नमाज़ें छोड़ो...मुलाक़ातें छोड़ो...” अब पुलिस मुलाक़ात के लिए ढूँढ रही है तो जनाब फ़रार हैं!  #ArrestMaulanaSaad  #MuslimVirus	(OAG,NGEN,COM)	71	3	0	72	7	0	NGEN
facebook_corpus_msr_1805226	Kejriwal drama Baz	(OAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
1245563737446072321	@sambitswaraj Sir , humlog ispe kharchra karne k liye paise nahi donate kar rahe. Please inlogo p faaltu ka kharcha band kijiye #PMCARES #PMCaresFund #JihadiVirus #jihadi_corona_virus #MuslimVirus  @SureshChavhanke @aajtak @narendramodi	(OAG,NGEN,COM)	20	2	0	0	2	0	NGEN
C577.14	Bhai aap ek smy do	(NAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C579.158	I'll	(NAG,NGEN,NCOM)	1	1	0	0	0	0	NGEN
1247214340534493187	जब तक पढ़ा लिखा मुस्लिम वर्ग जाहिल मुसलमानों के खिलाफ लिखना और बोलना शुरू नहीं करेगा तब तक गालियां पूरी कौम ही खाती रहेगी। #MuslimVirus	(OAG,NGEN,COM)	45	1	0	40	0	0	NGEN
C9.295	Rajdeep chutiya hai saala	(OAG,GEN,NCOM)	4	1	0	0	0	0	GEN
1285703160946974720	DEAR AMERICA STOP POLITICAL CORRECTNESS. HERE'S THE REAL VIRUS FACING US #muslimVirus #islamPOISON #StopTheInvasion DEPORT ALL muslims NOW!	(OAG,NGEN,COM)	15	2	0	0	2	0	NGEN
C575.392.5	bhai aur bahanon desh ko bacha lo Nahin Modi satyanash kara dega	(OAG,NGEN,NCOM)	12	1	0	0	0	0	NGEN
C577.56	"Abe berojgari ka rona rone Wale jb 5cror ghuspaithiye rohingiya or bangladeshi
Muslim ko bhgawo ge to kmse km 5 cror yuwaoo ko job to jarur mile ga  
So [#please](http://www.youtube.com/results?search_query=%23please) support
NRC"	(OAG,NGEN,COM)	30	1	2	0	4	0	NGEN
facebook_corpus_msr_1490570	Should find a pond nearby!!! Rest understood!	(CAG,NGEN,NCOM)	7	2	0	0	2	0	NGEN
